PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing General Permit,MEP-PLM-PMT23-34301085,Munoz  Residence Tunnel,,"14319 CLEAR CREEK ST, City of San Antonio, TX 78232",,2134783.9,13756146.2,2023-01-11,2023-01-11,,,WILLIAM C COOPER,9,,
Plumbing General Permit,MEP-PLM-PMT23-34301088,Brent Gaffney,,"7214 SUNSET TERRACE, City of San Antonio, TX 78244",,2176047.2,13725607.6,2023-01-11,2023-01-11,,,"WILLIAM W HAWKINS, ALL PRO CONSTRUCTION",2,,
Plumbing General Permit,MEP-PLM-PMT23-34301090,PLUMBING,,"4621 TRAILWOOD DR, City of San Antonio, TX 78228",,2103528.7,13723939.2,2023-01-11,2023-01-11,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",7,,
Plumbing General Permit,MEP-PLM-PMT23-34301095,Water Softener installation,,"4955 USAA BLVD, City of San Antonio, TX 78240",,2100977.7,13742476.9,2023-01-11,2023-01-11,,,ANDREW WORKMAN,8,,
Plumbing General Permit,MEP-PLM-PMT23-34301098,General plumbing,,"126 TRUDELL, City of San Antonio, TX 78213",,2118821.8,13731893.4,2023-01-11,2023-01-11,,,Jaime Rodriguez,1,,
Plumbing General Permit,MEP-PLM-PMT23-34301110,27349988 WT,,"21919 RANIER LANE, City of San Antonio, TX 78260",,2125287.4,13782580.8,2023-01-11,2023-01-11,,,"CHRISTOPHER M COPELAND, CMC PLUMBING SOLUTIONS",9,,
Plumbing General Permit,MEP-PLM-PMT23-34301119,27349988 WH,,"21919 RANIER LANE, City of San Antonio, TX 78260",,2125287.4,13782580.8,2023-01-11,2023-01-11,,,"CHRISTOPHER M COPELAND, CMC PLUMBING SOLUTIONS",9,,
Plumbing General Permit,MEP-PLM-PMT23-34301121,Healthlink Physical Therapy,,"288 W BITTERS RD, City of San Antonio, TX 78216",,2131418.1,13753911.9,2023-01-11,2023-01-11,,,"WILLIAM A SHILLING, WILL'S PLUMBING & TEST SERVICE",9,,
Plumbing General Permit,MEP-PLM-PMT23-34301122,Plumbing General Permit,,"1919 PLEASANTON RD, City of San Antonio, TX 78221",,2126442.4,13679644.3,2023-01-11,2023-01-11,,,"Teodoro Vela, Speedway Plumbing",3,,
Plumbing General Permit,MEP-PLM-PMT23-34301130,Sink Relocation,,"1604 MCCULLOUGH AVE, City of San Antonio, TX 78212",,2130327,13709369,2023-01-11,2023-01-11,,,Harley J Hart,1,,Tobin Hill
Plumbing General Permit,MEP-PLM-PMT23-34301132,Job #585165804,,"11926 MESQUITE MESA, City of San Antonio, TX 78249",,2092698.1,13749858,2023-01-11,2023-01-11,,,Jerry Cross,8,,
Plumbing General Permit,MEP-PLM-PMT23-34301133,ARAMENDIA,,"5614 MCQUEEN, City of San Antonio, TX 78240",,2096476,13728714.7,2023-01-11,2023-01-11,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",7,,
Plumbing General Permit,MEP-PLM-PMT23-34301140,1904 general plumbing,,"1904 FREDERICKSBURG RD, City of San Antonio, TX 78201",,2119970,13716125,2023-01-11,2023-01-11,,,"RICHARD PALACIOS, RMP PLUMBING SERVICE",1,,
Plumbing General Permit,MEP-PLM-PMT23-34301146,DRH - Canary - wash box,,"14222 CANARY LANE, City of San Antonio, TX 78217",,2161008.6,13755364.8,2023-01-11,2023-01-11,,,Jeremy M Dunn,10,,
Plumbing General Permit,MEP-PLM-PMT23-34301147,ARAMENDIA,,"7414 AUTUMN PARK, City of San Antonio, TX 78249",,2084951.8,13749326.4,2023-01-11,2023-01-11,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",8,,
Plumbing General Permit,MEP-PLM-PMT23-34301149,"Coddington, Nate",,"3242 TAVERN OAKS, City of San Antonio, TX 78247",,2150141.6,13756291.9,2023-01-11,2023-01-11,,,"WALTER J SUAREZ, A & A PLUMBING LLC",10,,
Plumbing General Permit,MEP-PLM-PMT23-34301163,PLUMBING,,"5739 SPANISH FLAT, City of San Antonio, TX 78222",,2166302,13688060.4,2023-01-11,2023-01-11,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",2,,
Plumbing General Permit,MEP-PLM-PMT23-34301164,PLUMBING,,"5230 STORMY TRAIL, City of San Antonio, TX 78247",,2163702,13760759.6,2023-01-11,2023-01-11,,,"SHAUN L NEIDIG, ""WILL"" FIX IT",10,,
Plumbing General Permit,MEP-PLM-PMT23-34301167,Pedro Valdes,,"2304 PEREZ, City of San Antonio, TX 78207",,2118467.3,13705712.7,2023-01-11,2023-01-11,,,Pedro Valdes,5,,
Plumbing General Permit,MEP-PLM-PMT23-34301169,SAHA,,"7700 INGRAM RD, City of San Antonio, TX 78251",,2082356.2,13714218.3,2023-01-11,2023-01-11,,,ALBERT RAMIREZ,6,,
Plumbing General Permit,MEP-PLM-PMT23-34301170,Jose Gen. Plumbing,,"350 SIMON ST, City of San Antonio, TX 78204",,2129034.5,13695280.6,2023-01-11,2023-01-11,,,"RICHARD PALACIOS, RMP PLUMBING SERVICE",5,,
Plumbing General Permit,MEP-PLM-PMT23-34301171,Martines,,"7720 BENBROOK, City of San Antonio, TX 78250",,2072609.7,13734046.8,2023-01-11,2023-01-11,,,Brian Gonzalez,6,,
Plumbing General Permit,MEP-PLM-PMT23-34301172,Hugo/ puroclean,,"3343 CADBURY, City of San Antonio, TX 78247",,2152094.9,13756802.7,2023-01-11,2023-01-11,,,HUGO CASASOLA,10,,
Plumbing General Permit,MEP-PLM-PMT23-34301173,A&M Plumbing,,"1909 PLEASANTON RD, City of San Antonio, TX 78221",,2126437.8,13679734.9,2023-01-11,2023-01-11,,,"MARK VASQUEZ, A & M PLUMBING",3,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34800935,anytime plumbing co,,"113 RIO BRAVO, City of San Antonio, TX 78232",,2136650.3,13759325.6,2023-01-10,2023-01-11,,,juan j olivares,9,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801045,Marchmont,,"514 MARCHMONT LANE, City of San Antonio, TX 78213",,2121240,13727920.8,2023-01-11,2023-01-11,,,"FRANCISCO GONZALES, FRANK'S PLUMBING",1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801052,sewer permit,,"2246 BURNET ST, City of San Antonio, TX 78202",,2144198.8,13703844.5,2023-01-11,2023-01-11,,,Ronald J. Mika,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801056,LAST CALL PLUMBING,,"334 TACOMA AVE, City of San Antonio, TX 78221",,2122199.8,13676331.1,2023-01-11,2023-01-11,,,"Carlos kutza, LAST CALL PLUMBING, INC.",3,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801075,AFF - 1133 CHALMERS AVE,,"1133 CHALMERS AVE, City of San Antonio, TX 78211",,2120445.9,13685284.9,2023-01-11,2023-01-11,,,Domingo T Hernandez,5,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801080,Plumbing Sewer Permit,,"8666 HUEBNER RD, City of San Antonio, TX 78240",,2095291.6,13737058.1,2023-01-11,2023-01-11,,,DYER'S PLUMBING SERVICE,7,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801091,spot repair,,"1534 W ROSEWOOD AVE, City of San Antonio, TX 78201",,2120496.7,13716515.8,2023-01-11,2023-01-11,,,hydrostatic plumbing,1,,Keystone Park
Plumbing Sewer Permit,MEP-SEW-PMT23-34801134,Plumbing Sewer Permit,,"338 DENTON, City of San Antonio, TX 78213",,2116724.4,13726788.9,2023-01-11,2023-01-11,,,BIG BOY PLUMBING,1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801145,Margret Reidan,,"1418 W RIDGEWOOD COURT, City of San Antonio, TX 78201",,2121799.7,13717909.9,2023-01-11,2023-01-11,,,"TIMOTHY R CROCKETT, ROTO-ROOTER SERVICES COMPANY",1,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801148,Plumbing Sewer Permit,,"6714 WALNUT VALLEY, City of San Antonio, TX 78242",,2086743.8,13681044.6,2023-01-11,2023-01-11,,,MAGDA ELENA MARTINEZ,4,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34801153,"Coddington, Nate",,"3242 TAVERN OAKS, City of San Antonio, TX 78247",,2150141.6,13756291.9,2023-01-11,2023-01-11,,,"WALTER J SUAREZ, A & A PLUMBING LLC",10,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34841331,David Gunter,,"631 PINEWOOD LANE, City of San Antonio, TX 78216",,2134648.5,13733527,2022-12-21,2023-01-11,,,Diamante Contractors,1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900314,Justin Stuart Solar,,"10784 ROSALINA LOOP, City of San Antonio, TX 78109",,2199308.1,13715530,2023-01-04,2023-01-11,,,"PHILIP ALBERT MAGUIRE, ADT Solar LLC",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900488,John Morgan,,"6426 VILLAGE PARK, City of San Antonio, TX 78250",,2071849.3,13727853.4,2023-01-05,2023-01-11,,,Louis Botello,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900565,Emmanuel Cerda,,"3734 COCONINO DR, City of San Antonio, TX 78211",,2106038.4,13666553.2,2023-01-06,2023-01-11,,,"PHILIP ALBERT MAGUIRE, ADT Solar LLC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900653,Solar Installation,,"430 DONALDSON AVE, City of San Antonio, TX 78201",,2117803.5,13716111.6,2023-01-07,2023-01-11,,,Oscar Escamilla,7,,Monticello Park
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900791,James Ruggs,,"5419 OXBOW DR, City of San Antonio, TX 78228",,2097985.5,13717261.7,2023-01-09,2023-01-11,,,"RISE Power, LLC",7,NCD-3 Ingram Hills,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34900817,Nerd Power - Abraham Arispe,,"3031 COCONINO DR, City of San Antonio, TX 78211",,2110248.5,13666092.8,2023-01-09,2023-01-11,,,Benjamin M Steele,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34925133,Lopez-7522 Shadewood,,"7522 SHADEWOOD, City of San Antonio, TX 78238",,2084036.6,13726796.5,2022-08-03,2023-01-11,,,JOEL D JOHNSON,7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34928567,GUADINA- 6162 Bark Valley,,"6162 BARK VALLEY, City of San Antonio, TX 78242",,2088110.7,13676173,2022-08-31,2023-01-11,,,JOEL D JOHNSON,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34931955,KING- 5946 Kissing OAK,,"5946 KISSING OAK, City of San Antonio, TX 78247",,2167892.9,13763939.5,2022-09-29,2023-01-11,,,JOEL D JOHNSON,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34932009,GARCIA- 6910 Comanche Cougar,,"6910 COMANCHE COUGAR, City of San Antonio, TX 78247",,2173768.4,13759529.2,2022-09-29,2023-01-11,,,JOEL D JOHNSON,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34935922,Dog Bar,,"4302 HYATT PLACE DR, City of San Antonio, TX 78230",,2106368.3,13743569.9,2022-11-02,2023-01-11,,,One80 Solar,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34938159,STARBUCKS PV 1935 SW Military,,"1935 SW MILITARY DR, City of San Antonio, TX 78221",,2119924.5,13677664.7,2022-11-21,2023-01-11,,,Complete Solar,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34938480,Acosta-6519 Comanche Post,,"6519 COMANCHE POST, City of San Antonio, TX 78233",,2171642.6,13758313.7,2022-11-28,2023-01-11,,,JOEL D JOHNSON,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941017,Marc Babtiste,,"52 VINEYARD DR, City of San Antonio, TX 78257",,2092630.1,13790688.9,2022-12-19,2023-01-11,,,"Gregory Albright, FREEDOM FOREVER TEXAS, LLC",8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941755,Amanda Sullivan,,"10643 CAT MOUNTAIN, City of San Antonio, TX 78251",,2063425.5,13710486.7,2022-12-28,2023-01-11,,,"ANTHONY GOODSON, SPEIR INNOVATIONS, LLC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941885,Carrie Reed,,"8607 JOGEVA RISE, City of San Antonio, TX 78251",,2077738.3,13712312.8,2022-12-29,2023-01-11,,,"PHILIP ALBERT MAGUIRE, ADT Solar LLC",6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941938,Lori Sanchez,,"4934 HEATHER PASS, City of San Antonio, TX 78218",,2170896,13727888.4,2022-12-30,2023-01-11,,,"DANIEL R HARGROVE, PURE ENERGY INC",2,,
Electrical TML Permit,MEP-TML-PMT23-44000599,tml,,"322 N HACKBERRY ST, City of San Antonio, TX 78202",,2136253.8,13701933,2023-01-06,2023-01-11,,,AMPSISTERS INC DBA AMPS,1,,
Electrical TML Permit,MEP-TML-PMT23-44001023,Service Electric,,"10830 NACOGDOCHES RD, City of San Antonio, TX 78217",,2152161,13743554,2023-01-11,2023-01-11,,,ROLAND ORTIZ,10,,
Electrical TOPS Permit,MEP-TOP-PMT23-33601141,2719 Bermuda,,"2719 BERMUDA, City of San Antonio, TX 78222",,2163706.1,13691036.4,2023-01-11,2023-01-11,,,"JAVIER VALDES, DOCTOR ELECTRIC",2,,
Maintenance Permit,MNT-MEP-PMT23-18200008,714 MCCULLOUGH AVE,,"714 MCCULLOUGH AVE, City of San Antonio, TX 78215",,2131418.2,13706058.8,2023-01-11,2023-01-11,,,Michael Salinas,1,,
Minor Commercial Repair Permit,REP-CRP-PMT23-35400013,102 RUELLE,,"102 RUELLE, City of San Antonio, TX 78209",,2140979.7,13726522.9,2023-01-10,2023-01-11,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",10,,
Minor Commercial Repair Permit,REP-CRP-PMT23-35400014,713 ALAMO ST,,"713 S ALAMO ST, City of San Antonio, TX 78205",,2131259.2,13699521.3,2022-12-19,2023-01-11,,,"RONNIE GROTH, Sotex",1,,Lavaca
Foundation Repair Permit,REP-FND-PMT23-35100098,430 TOPHILL RD,,"430 TOPHILL RD, City of San Antonio, TX 78209",,2143625.8,13729756.4,2023-01-10,2023-01-11,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",10,,
Foundation Repair Permit,REP-FND-PMT23-35100099,7507 SHADYLANE,,"7507 SHADYLANE, City of San Antonio, TX 78209",,2139652.8,13730898.4,2023-01-10,2023-01-11,,,"JOHN R CHANEY, BAIRD FOUNDATION REPAIR",10,,
Foundation Repair Permit,REP-FND-PMT23-35100100,7675 CASCADE OAK DR,,"7675 CASCADE OAK DR, City of San Antonio, TX 78249",,2083232.5,13749020.9,2023-01-10,2023-01-11,,,"JOHN R CHANEY, BAIRD FOUNDATION REPAIR",8,,
Foundation Repair Permit,REP-FND-PMT23-35100101,249 CLAREMONT AVE,,"249 CLAREMONT AVE, City of San Antonio, TX 78209",,2139096.2,13714055.1,2022-12-15,2023-01-11,,,"PEARL GABRIEL, ATLAS HOUSE LEVELING",2,NCD-6 Mahncke Park,
Foundation Repair Permit,REP-FND-PMT23-35100102,9827 DULL KNIFE WAY,,"9827 DULL KNIFE WAY, City of San Antonio, TX 78239",,2168758.6,13740106.2,2023-01-10,2023-01-11,,,"HAYDEN SLACK, GL HUNT SA, LLC",2,,
Foundation Repair Permit,REP-FND-PMT23-35100103,4918 CANNON DR,,"4918 CANNON DR, City of San Antonio, TX 78228",,2100936.4,13713223.6,2023-01-10,2023-01-11,,,"PENELOPE J SCHUCHERT, RAM JACK/RJT COMMERCIAL",7,,
Foundation Repair Permit,REP-FND-PMT23-35100104,311 ELMHURST AVE,,"311 ELMHURST AVE, City of San Antonio, TX 78209",,2138894.1,13715096.3,2023-01-10,2023-01-11,,,"JOHN R CHANEY, BAIRD FOUNDATION REPAIR",2,NCD-6 Mahncke Park,
Foundation Repair Permit,REP-FND-PMT23-35100105,16803 FORT OSWEGO,,"16803 FORT OSWEGO, City of San Antonio, TX 78247",,2171400.1,13764182.3,2023-01-11,2023-01-11,,,"HAYDEN SLACK, GL HUNT SA, LLC",10,,
Foundation Repair Permit,REP-FND-PMT23-35100106,331 VEDA MAE,,"331 VEDA MAE, City of San Antonio, TX 78216",,2126026.1,13730620.4,2023-01-11,2023-01-11,,,"HAYDEN SLACK, GL HUNT SA, LLC",1,,
Foundation Repair Permit,REP-FND-PMT23-35100107,4923 TEASDALE,,"4923 TEASDALE, City of San Antonio, TX 78217",,2160902.2,13752691.5,2023-01-11,2023-01-11,,,"PENELOPE J SCHUCHERT, RAM JACK/RJT COMMERCIAL",10,,
Foundation Repair Permit,REP-FND-PMT23-35100108,134 BETHANY PLACE,,"134 BETHANY PLACE, City of San Antonio, TX 78201",,2113636.6,13720083.9,2023-01-10,2023-01-11,,,"DERK MAZURCZAK, VANTAGE FOUNDATION REPAIR",7,,
Foundation Repair Permit,REP-FND-PMT23-35100109,,,"1620 CENTER ST, City of San Antonio, TX 78202",,2142417.6,13701374.2,2023-01-11,2023-01-11,,,"VIDAL GONZALEZ, NGL REMODELING, LLC",2,,
Foundation Repair Permit,REP-FND-PMT23-35100110,1706 W. Thorain Blvd,,"1706 THORAIN BLVD, City of San Antonio, TX 78201",,2120303,13722930.9,2023-01-11,2023-01-11,,,"MARIO ARRAMBIDE, ACE TOTAL RENOVATION",1,,
Foundation Repair Permit,REP-FND-PMT23-35100111,4939 DARE LANE,,"4939 DARE LANE, City of San Antonio, TX 78217",,2162254.2,13754033,2023-01-11,2023-01-11,,,"JOHN R CHANEY, BAIRD FOUNDATION REPAIR",10,,
Foundation Repair Permit,REP-FND-PMT23-35100112,26311 TIMBER PASS,,"26311 TIMBER PASS, City of San Antonio ETJ, TX 78260",,2127532.1,13799947.6,2023-01-11,2023-01-11,,,"JOHN R CHANEY, BAIRD FOUNDATION REPAIR",0,,
Foundation Repair Permit,REP-FND-PMT23-35100113,116 HUISACHE AVE,,"116 W HUISACHE AVE, City of San Antonio, TX 78212",,2129280.5,13713514.2,2023-01-04,2023-01-11,,,Assets and Architects,1,,Monte Vista
Foundation Repair Permit,REP-FND-PMT23-35100114,12414 ABBEY PARK,,"12414 ABBEY PARK, City of San Antonio, TX 78249",,2087878,13751464,2023-01-10,2023-01-11,,,"JOHN R CHANEY, BAIRD FOUNDATION REPAIR",8,,
Re-Roof Permit,REP-ROF-PMT23-35200103,,,"182 HOWLE, City of San Antonio, TX 78223",,2145611.3,13679544.3,2023-01-11,2023-01-11,,,Carlos D Rodriguez,3,,
Re-Roof Permit,REP-ROF-PMT23-35200104,,,"4226 BLANCO RD, City of San Antonio, TX 78212",,2125165,13724623.1,2023-01-11,2023-01-11,,,LOREN HUGH DRUM,1,,
Re-Roof Permit,REP-ROF-PMT23-35200105,2302 JARVE VALLEY,,"2302 JARVE VALLEY, City of San Antonio, TX 78251",,2078292,13714552.5,2023-01-11,2023-01-11,,,MANUEL F ESPARZA,6,,
Re-Roof Permit,REP-ROF-PMT23-35200106,14214 HUNTER HILL DR,,"14214 HUNTER HILL DR, City of San Antonio, TX 78217",,2158581.5,13755493,2023-01-11,2023-01-11,,,JOHN HUNTER PARKS,10,,
Re-Roof Permit,REP-ROF-PMT23-35200107,103 GILLUM,,"103 GILLUM, City of San Antonio, TX 78227",,2077196.1,13692362.5,2023-01-11,2023-01-11,,,TARRANT ROOFING,4,,
Residential Repair Permit,REP-RRP-PMT-23-35300137,406 REGAL VIEW DR,,"406 REGAL VIEW DR, City of San Antonio, TX 78220",,2168424.7,13700992.7,2023-01-10,2023-01-11,,,Omar Riojas,2,,
Residential Repair Permit,REP-RRP-PMT-23-35300138,238 MESA LOOP,,"238 MESA LOOP, City of San Antonio, TX 78258",,2129557,13783760.9,2023-01-09,2023-01-11,,,JOHN LIKOVICH,9,,
Residential Repair Permit,REP-RRP-PMT-23-35300139,2506 MOSS BRANCH,,"2506 MOSS BRANCH, City of San Antonio, TX 78232",,2141542.2,13757183,2023-01-09,2023-01-11,,,JOHN LIKOVICH,9,,
Residential Repair Permit,REP-RRP-PMT-23-35300140,230E Edmonds - MBR,,"230 E EDMONDS AVE, City of San Antonio, TX 78214",,2128765.7,13684657.4,2023-01-11,2023-01-11,,,Levi Flores,3,,
Residential Repair Permit,REP-RRP-PMT-23-35300141,11815 COUNTRY SPRING,,"11815 COUNTRY SPRING, City of San Antonio, TX 78249",,2086784.5,13749819.2,2023-01-09,2023-01-11,,,JOHN LIKOVICH,8,,
Residential Repair Permit,REP-RRP-PMT-23-35300142,45 VINEYARD DR,,"45 VINEYARD DR, City of San Antonio, TX 78257",,2092410.3,13790050,2023-01-10,2023-01-11,,,JOHN LIKOVICH,8,,
Residential Repair Permit,REP-RRP-PMT-23-35300143,4827 VIEW DR,,"4827 VIEW DR, City of San Antonio, TX 78228",,2101766.1,13721106.4,2023-01-10,2023-01-11,,,JOHN LIKOVICH,7,,
Residential Repair Permit,REP-RRP-PMT-23-35300144,2447 BLUE QUAIL ST,,"2447 BLUE QUAIL ST, City of San Antonio, TX 78232",,2142356.3,13759142.5,2023-01-10,2023-01-11,,,JOHN LIKOVICH,9,,
Residential Repair Permit,REP-RRP-PMT-23-35300145,25 INWOOD BLUFF,,"25 INWOOD BLUFF, City of San Antonio, TX 78248",,2116668.1,13762909.5,2023-01-10,2023-01-11,,,JOHN LIKOVICH,9,,
Residential Repair Permit,REP-RRP-PMT-23-35300146,2223 KINGS HWY,,"2223 W KINGS HWY, City of San Antonio, TX 78201",,2116125.2,13715723.1,2022-12-27,2023-01-11,,,JOHN LIKOVICH,7,,Monticello Park
Residential Repair Permit,REP-RRP-PMT-23-35300147,517 HOLLYWOOD AVE,,"517 W HOLLYWOOD AVE, City of San Antonio, TX 78212",,2127040.5,13716679.1,2023-01-10,2023-01-11,,,Omar Riojas,1,NCD-2 Alta Vista,
Residential Repair Permit,REP-RRP-PMT-23-35300148,2138 STEVES AVE,,"2138 STEVES AVE, City of San Antonio, TX 78210",,2141985.8,13689934.2,2023-01-09,2023-01-11,,,Mia R Goodwin,3,,
Residential Repair Permit,REP-RRP-PMT-23-35300149,7103 PANOLA,,"7103 PANOLA, City of San Antonio, TX 78216",,2130448.8,13728680,2023-01-09,2023-01-11,,,Mia R Goodwin,1,,
Residential Repair Permit,REP-RRP-PMT-23-35300150,,,"2303 WAVERLY, City of San Antonio, TX 78228",,2112001.2,13711129.4,2023-01-11,2023-01-11,,,Maria Margarita Vasquez,7,,
Residential Repair Permit,REP-RRP-PMT-23-35300151,,,"3224 W SALINAS, City of San Antonio, TX 78207",,2117778.7,13704629.3,2023-01-11,2023-01-11,,,GENEVIEVE ESPINOZA,5,,
Residential Repair Permit,REP-RRP-PMT-23-35300152,CARLOS/MARTHA ROSAS,,"2310 W HOUSTON ST, City of San Antonio, TX 78207",,2121144.9,13703543.6,2023-01-11,2023-01-11,,,Blanca Luz Aquino,1,,
Residential Repair Permit,REP-RRP-PMT-23-35300153,225 CROMWELL,,"225 CROMWELL, City of San Antonio, TX 78228",,2113272.2,13719553.1,2023-01-10,2023-01-11,,,CHRIST*IN*A CONSTRUCTION GP LL,7,NCD-7 Jefferson,
Residential Repair Permit,REP-RRP-PMT-23-35300154,738 AVANT - MBR,,"738 AVANT AVE, City of San Antonio, TX 78210",,2140559,13691590.3,2023-01-11,2023-01-11,,,JOSE JUAN PAEZ,3,,
Residential Repair Permit,REP-RRP-PMT-23-35300155,771 KIRK PLACE,,"771 KIRK PLACE, City of San Antonio, TX 78226",,2116891.2,13692384.8,2023-01-09,2023-01-11,,,EFRAIN ARTEAGA,5,,
Residential Repair Permit,REP-RRP-PMT-23-35300156,1232 BRIGHTON AVE,,"1232 BRIGHTON AVE, City of San Antonio, TX 78211",,2119786.2,13684265,2023-01-09,2023-01-11,,,EFRAIN ARTEAGA,5,,
Residential Repair Permit,REP-RRP-PMT-23-35300157,116 NELSON AVE,,"116 NELSON AVE, City of San Antonio, TX 78210",,2138956.1,13696947.1,2023-01-10,2023-01-11,,,"LUIS M RODRIGUEZ, HD RESTORATION, INC.",2,,
Residential Repair Permit,REP-RRP-PMT-23-35300158,127 KNIBBE AVE,,"127 KNIBBE AVE, City of San Antonio, TX 78209",,2138663.8,13730360.3,2023-01-10,2023-01-11,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",10,,
Residential Repair Permit,REP-RRP-PMT-23-35300159,514 LIVELY,,"514 LIVELY, City of San Antonio, TX 78213",,2114967,13731499.6,2023-01-10,2023-01-11,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",1,,
Home Addition Permit,RES-ADD-PMT23-32500059,,Existing,"1941 NOLAN ST, City of San Antonio, TX 78202",,2141994.7,13703407.1,2023-01-11,2023-01-11,,,CELIA OVIEDO,2,,
Covered Patio or Porch Permit,RES-COV-PMT23-32300063,April Ontiveros,Existing,"35 SABLE VALLEY, City of San Antonio, TX 78258",,2131164,13787931.4,2023-01-11,2023-01-11,,,April Ontiverso,9,,
Deck Permit,RES-DCK-PMT23-32400054,323 Viendo - DECK,,"323 VIENDO, City of San Antonio, TX 78201",,2121764.2,13717776.1,2023-01-11,2023-01-11,,,MAGDALENA HERNANDEZ,1,,
Deck Permit,RES-DCK-PMT23-32400060,Emmanuel Owusu,,"541 ARANSAS AVE, City of San Antonio, TX 78210",,2138190.3,13695974.9,2023-01-11,2023-01-11,,,ANOINTED URBAN DEVELOPMENT,2,,
Residential Fence Permit,RES-FEN-PMT23-31900025,209 UPSON,,"209 UPSON, City of San Antonio, TX 78212",,2127159,13705870.7,2023-01-06,2023-01-11,,,"VALENTINE SILVAS, BELL ELECTRIC AND SA SIGNS",1,,
Residential Fence Permit,RES-FEN-PMT23-31900038,26723 ADONIS,,"26723 ADONIS, City of San Antonio ETJ, TX 78260",,2127763.3,13801156,2023-01-10,2023-01-11,,,Michael P Buonaugurio,0,,
Residential Fence Permit,RES-FEN-PMT23-31900040,5127 STORMY HILLS,,"5127 STORMY HILLS, City of San Antonio, TX 78247",,2163193.1,13760313.8,2023-01-11,2023-01-11,,,Ergeon Inc,10,,
Residential Fence Permit,RES-FEN-PMT23-31900041,10407 BURR OAK,,"10407 BURR OAK, City of San Antonio, TX 78230",,2116089.2,13742478.2,2023-01-11,2023-01-11,,,Ergeon Inc,9,,
Residential Fence Permit,RES-FEN-PMT23-31900042,,,"109 W HUFF, City of San Antonio, TX 78214",,2129431.1,13680195.1,2023-01-11,2023-01-11,,,SALVADOR HILARIO,3,,
Residential Fence Permit,RES-FEN-PMT23-31900044,1003 Caribbean - FEN,,"1003 CARIBBEAN, City of San Antonio ETJ, TX 78260",,2123727.7,13804677.7,2023-01-11,2023-01-11,,,Elias Balderas,0,,
Residential Fence Permit,RES-FEN-PMT23-31900045,,,"261 HARMON DR, City of San Antonio, TX 78209",,2144100.7,13726794.3,2023-01-11,2023-01-11,,,George Wilkins,10,,
Residential Fence Permit,RES-FEN-PMT23-31900046,ANTONIO VILLANUEVA,,"835 REXFORD, City of San Antonio, TX 78216",,2135380.8,13734573,2023-01-11,2023-01-11,,,Antonio Villanueva,1,,
Residential Fence Permit,RES-FEN-PMT23-31900047,3224 W SALINAS,,"3224 W SALINAS, City of San Antonio, TX 78207",,2117778.7,13704629.3,2023-01-11,2023-01-11,,,GENEVIEVE ESPINOZA,5,,
Res New Building Permit,RES-RBP-PMT23-36600050,Building No: 101; Unit No:,New,"1819 burnet ST, CITY OF SAN ANTONIO, TX 78202",,,,2022-07-26,2023-01-11,,6676,Edmundo De La Garza,2,,
